codLinea,nombreLinea,observaciones,cabeceraIda,cabeceraVuelta,sentido,orden,codParada,nombreParada,direccion
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,50,1163,Avda. Pintor J. Sorolla - El Morlaco,AV PINTOR JOAQUIN SOROLLA 101
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,51,1164,Avda. Pintor J. Sorolla - Bellavista,AV PINTOR JOAQUIN SOROLLA 43
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,52,1165,Avda. Pintor J. Sorolla - Miramar,AV PINTOR JOAQUIN SOROLLA 9
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,53,1166,Avda. Pintor J. Sorolla - El Limonar,PSO SANCHA 67
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,54,1167,Paseo de Sancha  - Monte Sancha,PJE MONTE DE SANCHA 31
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,55,1168,Paseo de Sancha - La Caleta,PSO SANCHA 19
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,56,1169,Avda. Príes - Cementerio Inglés,AV PRIES 1
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,57,1170,Paseo de Reding - Plaza de Toros,PSO REDING 21
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,58,302,Paseo del Parque,PSO PARQUE  3
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,59,303,Paseo del Parque - Plaza Marina,PSO PARQUE  1
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,60,370,Alameda Principal - Norte,ALMD PRINCIPAL 10
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,61,305,Avda. de Andalucía - Hacienda,AV ANDALUCIA S/N
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,62,306,Cuarteles - Perchel,CL CUARTELES Fte. 1
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,63,307,Cuarteles - Eslava,CL CUARTELES 48
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,64,308,Héroe de Sostoa - Estación,CL HEROE DE SOSTOA 4
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,65,309,Héroe de Sostoa - La Isla,CL HEROE DE SOSTOA 56
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,66,310,Héroe de Sostoa - Jardín de la Abadía,CL HEROE DE SOSTOA 100
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,67,312,Héroe de Sostoa - Obras Públicas,CL HEROE DE SOSTOA 134
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,68,313,Héroe de Sostoa - Bda. Girón,CL HEROE DE SOSTOA 178
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,69,314,Avda. de Velázquez - Bda. El Torcal,AV VELAZQUEZ 2
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,70,315,Avda. de Velázquez - Vistafranca,AV VELAZQUEZ 48
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,71,316,Avda. de Velázquez - Bda. La Luz,AV VELAZQUEZ 62
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,72,317,Avda. de Velázquez - Bda. Belén,AV VELAZQUEZ 82
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,73,318,Avda. de los Guindos,AV GUINDOS 4
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,74,319,Camino del Pato,CMNO PATO DEL 4
3,Puerta Blanca - Alameda Principal - El Palo (Olias),Nueva Parada Av. Andalucía-Hacienda,Puerta Blanca,El Palo (Olias),2,75,320,Avda. Gregorio Diego,AV GREGORIO DIEGO 27
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,1,401,Paseo del Parque - Plaza del General Torrijos,PSO PARQUE 6
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,2,164,Paseo del Parque,PSO PARQUE  3
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,3,1803,Paseo del Parque - Plaza Marina,PSO DEL PARQUE 1
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,4,425,Alameda Principal - Norte,ALMD PRINCIPAL 18
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,5,416,Avda. de Andalucía,AV ANDALUCIA S/N
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,6,417,Callejones del Perchel - Mercado,CJON  DEL PERCHEL Fte. 11
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,7,2417,Paseo de los Tilos - Estación de Autobuses,PSO TILOS LOS 16
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,8,406,Paseo de los Tilos - Calatrava,PSO TILOS LOS 54
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,9,407,Paseo de los Tilos - Cruz de Humilladero,PSO TILOS LOS 80
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,10,408,Av. Ortega y Gasset - Cruz de Humilladero,AV JOSE ORTEGA Y GASSET 10
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,11,409,Avda. Ortega y Gasset - Santa Julia,AV JOSE ORTEGA Y GASSET Fte 29
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,12,410,Avda. Ortega y Gasset - Bda. El Carmen,AV. JOSE ORTEGA Y GASSET 48
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,13,477,Avda. Ortega y Gasset - La Rosa,AV JOSE ORTEGA Y GASSET 68
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,14,414,Avda. Ortega y Gasset - Tiro de Pichón,AV J. ORTEGA Y GASSET 76
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,15,415,Avda. Ortega y Gasset - Santa Cristina,AV JOSE ORTEGA Y GASSET 96
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,16,418,Max Estrella - Palacio de Ferias,CL MAX ESTRELLA 2
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,17,419,Mefistofeles - Cortijo Alto,CL MEFISTOFELES Fte 13
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,18,420,Gregorio Prieto - Ciudad de la Justicia,AV GREGORIO PRIETO 29
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,1,19,2207,Gregorio Prieto - Franz Kafka,AV GREGPRIO PRIETO 21
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,20,423,Av Gregorio Prieto - Pasteur,AV GREGORIO PRIETO 6
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,21,476,Gregorio Prieto - Franz Kafka,AV GEGRORIO PRIETO 8
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,22,473,Gregorio Prieto - Ciudad de la Justicia,AV GREGORIO PRIETO 12
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,23,474,Mefistofeles  - Cortijo Alto,CL MEFISTOFELES 11
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,24,475,Max Estrella - Cortijo Alto,CL MAX ESTRELLA 1
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,25,463,Avda. Ortega y Gasset - Palacio de Ferias,AV JOSE ORTEGA Y GASSET 225
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,26,464,Avda. Ortega y Gasset - Sta. Cristina,AV JOSE ORTEGA Y GASSET 161
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,27,452,Avda. Ortega y Gasset - Tiro de Pichón,AV J. ORTEGA Y GASSET 121
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,28,453,Avda. Ortega y Gasset - La Rosa,AV JOSE ORTEGA Y GASSET 103
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,29,454,Avda. Ortega y Gasset,AV. JOSE ORTEGA Y GASSET 63
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,30,455,Avda. Ortega y Gasset - Bda. El Carmen,AV. JOSE ORTEGA Y GASSET 45
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,31,456,Avda. Ortega y Gasset - Santa Julia,AV JOSE ORTEGA Y GASSET 23
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,32,457,Cruz de Humilladero,PL CRUZ HUMILLADERO 3
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,33,458,La Unión - Sta Marta,CL UNION 47
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,34,460,La Unión - Edisson,CL UNIÓN 21
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,35,468,Paseo de los Tilos - Plaza de la Solidaridad,PSO TILOS LOS 9
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,36,469,Callejones del Perchel - Mercado,CJON  DEL PERCHEL 3
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,37,662,Avda. de Andalucía,AV ANDALUCIA  S/N
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,38,470,Alameda Principal - Sur,ALMD PRINCIPAL 19
4,Paseo del Parque - Cruz Humilladero - Cortijo Alto,Apertura parada 416 (ECI),Paseo del Parque,Cortijo Alto,2,39,366,Paseo del Parque - Plaza de la Marina,PSO PARQUE 2
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,1,3602,Córdoba,CL CORDOBA 9
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,2,305,Avda. de Andalucía - Hacienda,AV ANDALUCIA S/N
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,3,306,Cuarteles - Perchel,CL CUARTELES Fte. 1
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,4,307,Cuarteles - Eslava,CL CUARTELES 48
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,5,308,Héroe de Sostoa - Estación,CL HEROE DE SOSTOA 4
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,6,309,Héroe de Sostoa - La Isla,CL HEROE DE SOSTOA 56
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,7,310,Héroe de Sostoa - Jardín de la Abadía,CL HEROE DE SOSTOA 100
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,8,312,Héroe de Sostoa - Obras Públicas,CL HEROE DE SOSTOA 134
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,9,313,Héroe de Sostoa - Bda. Girón,CL HEROE DE SOSTOA 178
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,10,314,Avda. de Velázquez - Bda. El Torcal,AV VELAZQUEZ 2
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,11,315,Avda. de Velázquez - Vistafranca,AV VELAZQUEZ 48
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,12,316,Avda. de Velázquez - Bda. La Luz,AV VELAZQUEZ 62
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,13,317,Avda. de Velázquez - Bda. Belén,AV VELAZQUEZ 82
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,14,1002,Avda . de Velázquez - Puerta Blanca,AV VELAZQUEZ 94
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,15,1003,Avda. de Velázquez - Azucarera,AV. VELAZQUEZ 200
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,16,1005,Avda. de Velázquez - Villa Rosa,AV VELAZQUEZ 288 (Via de Servicio)
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,17,1008,San Julián - Plaza,CMNO DE LOS CARABINEROS 2
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,18,1009,Camino Loma de San Julián,CMNO LGUADALMAR LA LOMA 24
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,19,1037,Camino Loma de San Julian - Centro Comercial,CMNO. GUADALMAR LA LOMA 28
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,20,1013,M. Curros Enríquez - Ctra. de Guadalmar,CL MANUEL CURROS ENRIQUEZ 41
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,21,1014,M. Curros Enríquez - C/ Wilkinson,CL MANUEL CURROS ENRIQUEZ 21
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,22,1015,Castellón de la Plana - Residencia,CL CASTELLON DE LA PLANA 11
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,23,1016,Rogelio Oliva - Hotel Guadalmar,CL ROGELIO OLIVA Fte 11
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,24,1017,Rogelio Oliva - C/ Wilkinson,CL ROGELIO OLIVA 96
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,25,1018,Rogelio Oliva - Crta. Campo de Golf,CL ROGELIO OLIVA 114
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,26,1036,Ctra. Campo de Golf - Arraijanal,CTRA CAMPO DE GOLF Fte. 34
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,27,1019,Ctra. Campo de Golf - Vega de Oro,CTRA CAMPO DE GOLF Fte. 75
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,28,1020,Ctra. Campo de Golf - Parador de Turismo,CTRA CAMPO DE GOLF 171
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,29,1074,Avda. Moserrat Caballe - Parque de Ocio,AV MONSERRAT CABALLE 2
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,30,1038,Alfredo Kraus - Centro Comercial,CL ALFREDO KRAUS 1
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,31,1022,Ctra. de Coín - Los Paseros,CTRA COIN 20
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,32,1023,Ctra. de Coín - Centro Comercial,CTRA COIN 32
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,1,33,1024,Ctra. de Coín - P. I. El Alamo,CTRA COIN 62
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,34,1071,Ctra. de Coín - Lourdes,CTRA COIN 57
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,35,1072,Ctra. de Coín - La Casita de Madera,CTRA COIN 23
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,36,1073,Ctra. de Coín - Los Paseros,CTRA COIN 11
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,37,1079,Alfredo Kraus - Centro Comercial,CL ALFREDO KRAUS 1
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,38,1080,Avda Monserrat Caballe - Parque de Ocio,AV VICTORIA DE LOS ANGELES 1
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,39,1075,Ctra. Campo de Golf - Parador de Turismo,CTRA CAMPO DE GOLF 171
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,40,1076,Ctra. Campo de Golf - Vega de Oro,CTRA CAMPO DE GOLF 73
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,41,1077,Ctra. Campo de Golf - Arraijanal,CTRA CAMPO DE GOLF 55
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,42,1011,Dª Clarines - Guadalmar,CL DOÑA CLARINES 50
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,43,1012,Hespérides - Guadalmar,CL DOÑA CLARINES 1
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,44,1051,Moby Dick - U. Guadalmar,CL MOBY DICK 2
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,45,1052,Moby Dick - Residencia,CL MOBY DICK 68
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,46,1053,M. Curros Enríquez,CL MANUEL CURROS ENRIQUEZ 26
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,47,1054,M. Curros Enríquez - Ctra. Guadalmar,CL MANUEL CURROS ENRIQUEZ 48
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,48,1078,Camino Loma San Julián - Centro Comercial,CMNO. GUADALMAR LA LOMA 26
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,49,1055,Camino Loma de San Julián,CMNO GUADALMAR LA LOMA 33
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,50,1056,San Julián - Plaza,CMNO. GUADALMAR LA LOMA 5
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,51,1058,Avda. de Velázquez - Villa Rosa,AV. VELAZQUEZ 327
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,52,1059,Avda. de Velazquez - Canal Sur,AV VELAZQUEZ 309
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,53,1061,Avda. de Velázquez - La Concha,AV VELAZQUEZ 239
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,54,1063,Avda. de Velázquez - Puerta Blanca,AV VELAZQUEZ 103
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,55,353,Avda. de Velázquez - Los Guindos,AV. VELAZQUEZ 79
5,Alameda Principal - Guadalmar - Parque de Ocio,Nueva Parada Av. Andalucía-Hacienda,Alameda Principal,Parque Ocio,2,56,354,Avda. de Velázquez - Bda. La Paz,AV VELAZQUEZ  61
